model_id,model_make_id,model_name,model_trim,model_year,model_body,model_engine_position,model_engine_cc,model_engine_cyl,model_engine_type,model_engine_valves_per_cyl,model_engine_power_ps,model_engine_power_rpm,model_engine_torque_nm,model_engine_torque_rpm,model_engine_bore_mm,model_engine_stroke_mm,model_engine_compression,model_engine_fuel,model_top_speed_kph,model_0_to_100_kph,model_drive,model_transmission_type,model_seats,model_doors,model_weight_kg,model_length_mm,model_width_mm,model_height_mm,model_wheelbase_mm,model_lkm_hwy,model_lkm_mixed,model_lkm_city,model_fuel_cap_l,model_sold_in_us,model_co2,model_make_display,make_display,make_country
"51606","tesla","Roadster","","2008","Roadster","Middle","0","","electric","","292","5000","370","","","","","Electric","","","Rear","Single Speed","2","2","1235","3947","1852","1128","2352","","","","","1","","Tesla","Tesla","USA"
"51607","tesla","Roadster","","2009","Roadster","Middle","0","","electric","","292","5000","370","","","","","Electric","","","Rear","Single Speed","2","2","1235","3947","1852","1128","2352","","","","","1","","Tesla","Tesla","USA"
"45933","tesla","Roadster","","2010","Roadster","Middle","0","","electric","","292","5000","370","","","","","Electric","","","Rear","Single Speed","2","2","1235","3947","1852","1128","2352","","","","","1","","Tesla","Tesla","USA"
"45934","tesla","Roadster","Sport","2010","Roadster","Middle","0","","electric","","292","4400","400","","","","","Electric","","","Rear","Single Speed","2","2","1235","3947","1852","1128","2352","","","","","1","","Tesla","Tesla","USA"
"45935","tesla","Roadster","2.5","2011","Roadster","Middle","0","","electric","","292","5000","370","","","","","Electric","","","Rear","Single Speed","2","2","1235","3940","1852","1128","2352","","","","","1","","Tesla","Tesla","USA"
"45936","tesla","Roadster","Sport 2.5","2011","Roadster","Middle","0","","electric","","292","4400","400","","","","","Electric","","","Rear","Single Speed","2","2","1235","3940","1852","1128","2352","","","","","1","","Tesla","Tesla","USA"
